id,type,price,rent,roomNum,grossArea,netFloorArea,floor,address,postDate,latitude,longitude,title,region,propertyName,contact,imageURL,pageURL,agentName
14047,sell,7000000,0,open style,375,300,Mid level,NO. 1 HOI WANG ROAD,12/23/2018,22.31246309,114.1642075,"Estate,Apartment 7 bedroom",Olympic,  The Hermitage,劉思怡 Ashley Lau,https://i1.28hse.com/2018/12/739667_2018121139_tmb3.jpg,https://www.28hse.com/en/buy-property-739667.html,Hong Kong Property
14051,sell,4800000,0,2,503,407,High level,NO.3 FU MEI STREET,12/30/2018,22.3410854,114.1844165,"Estate,Home Ownership,Apartment 2 bedroom",Lok Fu,  Ka Keung Court,關先生 Peter Kwan,https://i1.28hse.com/2018/12/764214_2018122813_tmb3.jpg,https://www.28hse.com/en/buy-property-743129.html,Gamway Property
14056,sell,8300000,0,3,812,606,High level,18 PUI SHING ROAD,12/29/2018,22.31471617,114.2656231,"Estate,Apartment 3 bedroom",Tseung Kwan O,  Maritime Bay,孫堯國 Charles Suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-121496.html,Hong Kong Property
14058,sell,10800000,0,3,850,848,Whole Building,錦繡花園河北第十街,10/28/2018,22.48113,114.04687,"Apartment,House 3 bedroom",Yuen Long,  Fairview Park,張俊豪 Kenny Cheung,https://i1.28hse.com/2018/10/533158_2018103946_tmb3.jpg,https://www.28hse.com/en/buy-property-504854.html,Midland Property
14063,sell,4800000,0,1,450,328,Low level,NOS.116/122 BELCHERS STREET,12/30/2018,22.282251,114.12743,"Cheapest 2 rooms, below 205 of the market",Kennedy Town,  Luen Hong Apartments,吳先生 Alex Ng,https://i1.28hse.com/2018/12/743092_2018123501_tmb3.jpg,https://www.28hse.com/en/buy-property-743092.html,Joe Asia Property Agency
14068,sell,5400000,0,2,505,431,Mid level,NO.242 CHOI HUNG ROAD,11/2/2018,22.33599,114.201942,"Home Ownership,Apartment 2 bedroom",San Po Kong,  Rhythm Garden,陳先生 Jimmy Chan,https://i1.28hse.com/2018/12/667422_2018123669_tmb3.jpg,https://www.28hse.com/en/buy-property-642821.html,Gamway Property
14083,sell,7000000,0,3,687,537,High level,NOS.21-29 SUI WO ROAD,12/30/2018,22.39418338,114.1920662,"Estate,Apartment 3 bedroom",Fotan,  Scenery Garden,畢小姐,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-743059.html,Sui Wo Property
14088,sell,7800000,0,2,691,620,Mid level,炮仗街99號,12/30/2018,22.32152481,114.1891158,"Best Buy in the market, Negoitable",To Kwa Wan,  Jubilant Place,蘇小姐 Ms. So,https://i1.28hse.com/2018/12/743046_2018125674_tmb3.jpg,https://www.28hse.com/en/buy-property-743046.html,Leo Power Realty
14090,sell,8800000,0,3,695,470,High level,NO.8 FUK LEE STREET,12/30/2018,22.32437,114.159788,"Estate,Apartment 3 bedroom",Tai Kok Tsui,  Metro Harbour View,鄭智詠 Paule Cheng,https://i1.28hse.com/2018/12/764117_2018123433_tmb3.jpg,https://www.28hse.com/en/buy-property-743032.html,36 Realty
14093,sell,6000000,0,3,700,653,Ground Floor,To Yuen Wai,12/30/2018,22.416123,113.984767,"Village House,Apartment 3 bedroom",Tuen Mun,  富泓居,劉生 BEN LAU,https://i1.28hse.com/2018/12/764111_2018123295_tmb3.jpg,https://www.28hse.com/en/buy-property-743026.html,Richview Property
14095,sell,6900000,0,3,690,589,Low level,NO.242 CHOI HUNG ROAD,12/30/2018,22.33599,114.201942,"Estate,Home Ownership,Apartment 3 bedroom",San Po Kong,  Rhythm Garden,關先生 Peter Kwan,https://i1.28hse.com/2019/01/764103_2019012630_tmb3.jpg,https://www.28hse.com/en/buy-property-743017.html,Gamway Property
14102,sell,5800000,0,2,417,308,High level,NOS.11-17 SHA TIN CENTRE STREET,12/30/2018,22.380828,114.187083,"Estate,Apartment 2 bedroom",ShaTin,  Wai Wah Centre,陳先生 Mr Chan,https://i1.28hse.com/2018/12/743001_2018122681_tmb3.jpg,https://www.28hse.com/en/buy-property-743001.html,Shingsai Property
14107,sell,6400000,0,3,693,591,Mid level,NO.8 KING TUNG STREET,11/21/2018,22.340561,114.211153,"Estate,Home Ownership,Apartment 3 bedroom",Ngau Chi Wan,  Kingsford Terrace,關先生 Peter Kwan,https://i1.28hse.com/2018/12/742154_2018120927_tmb3.jpg,https://www.28hse.com/en/buy-property-719999.html,Gamway Property
14110,sell,5000000,0,2,492,349,High level,NO.1 TUEN SHUN STREET,12/30/2018,22.392641,113.976655,"By Owner, Estate,Apartment 2 bedroom",Tuen Mun,   Town Plaza,馮先生,https://i1.28hse.com/2018/12/742922_2018122971_tmb3.jpg,https://www.28hse.com/en/buy-property-742922.html,By Owner
14114,sell,6800000,0,2,530,397,High level,6 CHUI LOK STREET TAI PO,12/30/2018,22.452882,114.164304,"Best Buy in the market,Open and garden view",Tai Po,  La Fontaine,鄧生 Ricky Tang,https://i1.28hse.com/2018/12/764013_2018124434_tmb3.jpg,https://www.28hse.com/en/buy-property-742920.html,Century 21 Goodwin Property
14116,sell,4600000,0,3,700,653,Ground Floor,389 Tuen Tsz Wai,12/30/2018,22.819994,114.407119,"Village House,Apartment 3 bedroom",Tuen Mun,  恆麗花園,劉生 BEN LAU,https://i1.28hse.com/2018/12/764011_2018123060_tmb3.jpg,https://www.28hse.com/en/buy-property-742918.html,Richview Property
14118,sell,8700000,0,2,654,522,High level,NO.33 TSING KING ROAD TSING YI,11/23/2018,22.359013,114.107053,"Estate,Apartment 2 bedroom",Tsing Yi,  Tierra Verde,葉健聰 Ivan Ip,https://i1.28hse.com/2018/11/720956_2018112945_tmb3.jpg,https://www.28hse.com/en/buy-property-720956.html,Midland Realty
14119,sell,7400000,0,2,638,487,High level,NO.11 CHEUNG WAN STREET,11/18/2018,22.35262,114.10958,"Estate,Apartment 2 bedroom",Tsing Yi,  Grand Horizon,葉健聰 Ivan Ip,https://i1.28hse.com/2018/12/717959_2018124719_tmb3.jpg,https://www.28hse.com/en/buy-property-717959.html,Midland Realty
14120,sell,3200000,0,1,572,443,Mid level,杆山路,11/17/2018,22.359915,114.104353,"Public Estate,Apartment 1 bedroom",Tsing Yi,  Cheung On Estate,葉健聰 Ivan Ip,https://i1.28hse.com/2018/12/717516_2018125886_tmb3.jpg,https://www.28hse.com/en/buy-property-717516.html,Midland Realty
14122,sell,6100000,0,1,650,309,High level,NO.80 KO SHAN ROAD,12/16/2018,22.31420005,114.1868802,"Estate,Apartment 1 bedroom",To Kwa Wan,  Faerie Court,譚小姐 Cindy Tam,https://i1.28hse.com/2018/12/756430_2018123475_tmb3.jpg,https://www.28hse.com/en/buy-property-735083.html,Century 21 Goodwin Property
14124,sell,4700000,0,2,515,401,Mid level,NO.9 KAM YING ROAD,12/1/2018,22.42267237,114.2364407,"Home Ownership,Apartment 2 bedroom",Ma On Shan,  Kam Ying Court,曾小姐 Michelle Tsang,https://i1.28hse.com/2018/12/747824_2018124239_tmb3.jpg,https://www.28hse.com/en/buy-property-726084.html,Century 21 Goodwin Property
14125,sell,6000000,0,2,530,389,Mid level,NO.608 SAI SHA ROAD,12/1/2018,22.42544,114.230582,"Estate,Apartment 2 bedroom",Ma On Shan,  Bayshore Towers,陳先生 Peter Chan,https://i1.28hse.com/2018/12/726032_2018123684_tmb3.jpg,https://www.28hse.com/en/buy-property-726032.html,Century 21 Goodwin Property
14126,sell,6300000,0,3,888,685,Mid level,NO.1 CASTLE PEAK ROAD CASTLE PEAK BAY,12/30/2018,22.368713,113.994914,"Estate,Studio,Apartment 3 bedroom",Tuen Mun Sham Tseng,   Hong Kong Gold Coast,鄭先生 IVAN,https://i1.28hse.com/2018/12/763995_2018120815_tmb3.jpg,https://www.28hse.com/en/buy-property-742900.html,Century21 Sky On
14127,sell,18000000,0,3,1618,1235,Low level,RAZOR HILL RD 21,12/30/2018,22.338731,114.24845,CLEAR WATER BAY LOW RISE APARTMENT,Clear Water Bay,  Balmoral Garden,吳小姐 ROSA NG,https://i1.28hse.com/2018/12/763994_2018123889_tmb3.jpg,https://www.28hse.com/en/buy-property-742899.html,Homeplus Property
14129,sell,11800000,0,3,800,595,High level,興發街82-86號,10/15/2018,22.285401,114.190949,"Estate,Apartment 3 bedroom",North Point,  Gordon House,周爾莎 Ms. Chau,https://i1.28hse.com/2018/10/716429_2018100185_tmb3.jpg,https://www.28hse.com/en/buy-property-693548.html,Union Property
14131,sell,5000000,0,3,823,598,Mid level,NO.16 SIU SAI WAN ROAD,12/21/2018,22.261509,114.251274,"Estate,Home Ownership,Apartment 3 bedroom",Chai Wan,  Kai Tsui Court,富景地產 Gary冼小姐,https://i1.28hse.com/2018/12/759512_2018122741_tmb3.jpg,https://www.28hse.com/en/buy-property-738265.html,Gary冼小姐
14136,sell,5600000,0,open style,350,251,Low level,NO.7 STAR STREET,10/24/2018,22.27620784,114.1679404,"Best Buy,Best Buy in the market,Simple decorated,Negoitable,South,Open view,large shopping center,in the town center,Best for first home buyer,convenient transportation,with good floor plan",Wan Chai,  Vincent Mansion,徐先生 ricky,https://i1.28hse.com/2018/10/722559_2018104119_tmb3.jpg,https://www.28hse.com/en/buy-property-700065.html,啟德物業
14140,sell,2300000,0,3,497,380,Mid level,碧雲道223號,12/30/2018,22.309755,114.239623,"Public Estate,Apartment 3 bedroom",Lam Tin,  Tak Tin Estate,黃先生 LEO WONG,https://i1.28hse.com/2019/01/763961_2019011595_tmb3.jpg,https://www.28hse.com/en/buy-property-742865.html,Yi Lam Property
14142,sell,20800000,0,2,835,677,High level,NO. 8 BEL-AIR PEAK AVENUE,12/11/2018,22.258021,114.132643,"Estate,Apartment 2 bedroom",Southern District,  Residence Bel-Air,柯小姐 Linda Or,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-731964.html,Oriental Property agency
14156,sell,5600000,0,3,712,554,High level,NO.9 KAM YING ROAD,12/8/2018,22.42307,114.2374743,"Home Ownership,Apartment 3 bedroom",Ma On Shan,  Kam Ying Court,呂小姐 Suki Lui,https://i1.28hse.com/2018/12/751903_2018125356_tmb3.jpg,https://www.28hse.com/en/buy-property-730398.html,Century 21 Goodwin Property
14157,sell,4300000,0,2,714,554,Mid level,NO.35 MEI TIN ROAD,12/30/2018,22.381054,114.172751,"Home Ownership,Apartment 2 bedroom",Tai Wai,  Mei Chung Court,劉先生 Hugo Lau,https://i1.28hse.com/2016/07/310494_2016074954_tmb3.jpg,https://www.28hse.com/en/buy-property-276579.html,Festival Home Property
14164,sell,7600000,0,1,622,503,Mid level,No.8 Wu Kai Sha Road,11/25/2018,22.43087258,114.2426181,"Estate,Apartment 1 bedroom",Ma On Shan,  Double Cove,郭明泓 johnny kwok,https://i1.28hse.com/2018/11/670005_2018112598_tmb3.jpg,https://www.28hse.com/en/buy-property-670005.html,Midland Realty
14173,sell,6200000,0,3,757,556,Low level,NO.7 YUK NGA LANE,12/29/2018,22.323696,114.254287,"Estate,Apartment 3 bedroom",Tseung Kwan O,  Finery Park,孫堯國 Charles Suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-88282.html,Hong Kong Property
14175,sell,11000000,0,3,1182,946,High level,NO.10 MA WO ROAD,12/12/2018,22.441576,114.161664,"Estate,Apartment 3 bedroom",Tai Po,  Classical Gardens,鍾先生 Mex,https://i1.28hse.com/2018/12/732945_2018123572_tmb3.jpg,https://www.28hse.com/en/buy-property-732945.html,WELHOUSE PROPERTY
14176,sell,13800000,0,4,1193,1012,Ground Floor,"NO. 8, MUI SHU HANG ROAD",12/13/2018,22.453079,114.154201,"Estate,Apartment 4 bedroom",Tai Po,  Parc Versailles,鍾先生 Mex,https://i1.28hse.com/2018/11/712650_2018110208_tmb3.jpg,https://www.28hse.com/en/buy-property-712650.html,WELHOUSE PROPERTY
14178,sell,6200000,0,2,546,406,Low level,9 TONG TAK STREET,12/29/2018,22.30724,114.257113,"Estate,Apartment 2 bedroom",Tseung Kwan O,  Park Central,孫堯國 Charles Suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-88395.html,Hong Kong Property
14180,sell,7900000,0,3,915,693,Mid level,NO.8 SHEK KOK ROAD,12/29/2018,22.29757399,114.2750459,"Estate,Apartment 3 bedroom",Tseung Kwan O,  The Beaumount,孫堯國 charles suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-162031.html,Hong Kong Property
14181,sell,11300000,0,5 +,1313,990,High level,NO. 1 LOHAS PARK ROAD,12/29/2018,22.2963019,114.2716941,"Estate,Apartment 5 bedroom",Tseung Kwan O,  Lohas Park,孫堯國 charles suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-162029.html,Hong Kong Property
14188,sell,3800000,0,1,380,279,Mid level,NO. 2 TSING HOI CIRCUIT,12/26/2018,22.38933255,113.9797908,"Estate,Apartment 1 bedroom",Tuen Mun,  Man Bo Building,祥益地產 Many Wells Property Agent Ltd.,https://i1.28hse.com/2018/12/740595_2018122511_tmb3.jpg,https://www.28hse.com/en/buy-property-740595.html,Many Wells Property
14189,sell,8300000,0,3,796,623,Low level,8 CHUNG WA ROAD,12/29/2018,22.31666153,114.2657518,"Estate,Apartment 3 bedroom",Tseung Kwan O,  East Point,孫堯國 charles suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-228764.html,Hong Kong Property
14190,sell,8800000,0,3,908,684,Mid level,9 TONG TAK STREET,12/29/2018,22.30724,114.257113,"Estate,Apartment 3 bedroom",Tseung Kwan O,  Park Central,孫堯國 charles suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-88396.html,Hong Kong Property
14203,sell,8400000,0,1,580,454,High level,638 PRINCE EDWARD ROAD EAST,12/4/2018,22.33338952,114.196685,"Estate,Apartment 1 bedroom",San Po Kong,  The Latitude,李麗蘭 Frances Lee,https://i1.28hse.com/2018/12/727745_2018125695_tmb3.jpg,https://www.28hse.com/en/buy-property-727745.html,Hong Kong Properties
14211,sell,13500000,0,3,980,740,High level,NO.1 MEI TIN ROAD,10/30/2018,22.3799086,114.1737278,"By Owner, Estate,Apartment 3 bedroom",Tai Wai,  Festival City,grace,https://i1.28hse.com/2018/10/704022_2018105967_tmb3.jpg,https://www.28hse.com/en/buy-property-704022.html,By Owner
14212,sell,6400000,0,2,469,389,High level,必嘉街121號,12/29/2018,22.30367375,114.1905534,"Estate,Stand-alone Building,Apartment 2 bedroom",Whampo,  a Garden,許多翔 Jenas Hui,https://i1.28hse.com/2018/12/742682_2018125223_tmb3.jpg,https://www.28hse.com/en/buy-property-742682.html,Jet Success Properties
14215,sell,9900000,0,2,811,610,Mid level,No.388 Chatham Road North,11/22/2018,22.3112416,114.1860628,"Estate,Apartment 2 bedroom",Hung Hom,  Chatham Gate,趙先生 Mr. Chiu,https://i1.28hse.com/2018/08/658203_2018082747_tmb3.jpg,https://www.28hse.com/en/buy-property-658203.html,昇譽物業
14231,sell,4700000,0,2,584,441,High level,NOS.66 SIU LEK YUEN ROAD,12/29/2018,22.3806051,114.2168337,"Home Ownership,Apartment 2 bedroom",ShaTin,  Kwong Lam Court,陳志明 ERIC CHAN,https://i1.28hse.com/2019/01/763761_2019010694_tmb3.jpg,https://www.28hse.com/en/buy-property-742666.html,Castello Property Agency
14233,sell,5200000,0,2,425,349,High level,"Nos.1M,1N & 1P-1T Tung Choi Street",12/29/2018,22.3159403,114.1711064,"Stand-alone Building,Apartment 2 bedroom",Mong Kok,  Wah Fat Mansion,廖生 Mike Liu,https://i1.28hse.com/2018/12/763757_2018123029_tmb3.jpg,https://www.28hse.com/en/buy-property-742662.html,Kwong Shun Property
14234,sell,9000000,0,3,1113,764,Mid level,NOS.19-25 ON KING STREET,12/25/2018,22.394462,114.20772,"Estate,Apartment 3 bedroom",ShaTin,  Pictorial Garden,歐生 JOHN AU,https://i1.28hse.com/2018/12/761528_2018123515_tmb3.jpg,https://www.28hse.com/en/buy-property-740364.html,Century 21 Goodwin Property
14237,sell,6200000,0,3,786,601,Low level,88 PO HONG ROAD,10/16/2018,22.322482,114.254121,"Estate,Apartment 3 bedroom",Tseung Kwan O,  Serenity Place,孫堯國 charles suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-88630.html,Hong Kong Property
14238,sell,7000000,0,2,695,516,Mid level,88 O KING ROAD,10/24/2018,22.30075543,114.2546529,"Estate,Apartment 2 bedroom",Tseung Kwan O,  Ocean Shores,孫堯國 charles suen,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-295752.html,Hong Kong Property
14240,sell,5900000,0,2,408,310,High level,NO.102 SOY STREET,12/29/2018,22.31691,114.172617,"Estate,Stand-alone Building,Apartment 2 bedroom",Mong Kok,  Concord Building,廖生 Mike Liu,https://i1.28hse.com/2018/12/763746_2018121252_tmb3.jpg,https://www.28hse.com/en/buy-property-742650.html,Kwong Shun Property
14251,sell,12200000,0,1,697,506,High level,NO.38 NEW PRAYA KENNEDY TOWN,12/29/2018,22.283069,114.126356,"Estate,Apartment 1 bedroom",Kennedy Town,  The Merton,白小姐 Tina Pak,https://i1.28hse.com/2018/12/763720_2018121927_tmb3.jpg,https://www.28hse.com/en/buy-property-742622.html,Full Park Properties
14254,sell,5900000,0,2,408,310,High level,NO.102 SOY STREET,12/29/2018,22.31691,114.172617,"Estate,Stand-alone Building,Apartment 2 bedroom",Mong Kok,  Concord Building,黃生 Ivan Wong,https://i1.28hse.com/2018/12/763712_2018121521_tmb3.jpg,https://www.28hse.com/en/buy-property-742613.html,Sirius Property
14263,sell,7900000,0,3,622,483,Low level,NO.209 MA TAU WAI ROAD,12/29/2018,22.321696,114.187807,"Estate,Apartment 3 bedroom",To Kwa Wan,  Horae Place,黃展宏 Pete Wong,https://i1.28hse.com/2018/12/763699_2018120989_tmb3.jpg,https://www.28hse.com/en/buy-property-742599.html,Century 21 Links Properties
14266,sell,4100000,0,1,362,262,High level,NO.3 ON CHEE ROAD,12/21/2018,22.453063,114.167667,"Estate,Apartment 1 bedroom",Tai Po,  Jade Plaza,黎小姐 ALICE LAI,https://i1.28hse.com/2018/12/759921_2018122290_tmb3.jpg,https://www.28hse.com/en/buy-property-738697.html,Kashing Property(Corp)
14267,sell,7700000,0,2,695,513,High level,NO.8 KING LING ROAD,12/29/2018,22.30462666,114.2519385,"Estate,Apartment 2 bedroom",Tseung Kwan O,  Metro Town,何兆浜 Mr. Ho,https://i1.28hse.com/2018/12/742586_2018125282_tmb3.jpg,https://www.28hse.com/en/buy-property-742586.html,Midland Realty
14269,sell,4800000,0,1,423,299,Mid level,NO.9 ON PONG ROAD,12/14/2018,22.450209,114.169008,"Estate,Apartment 1 bedroom",Tai Po,   Centre,李佩融 PHOEBE LEE,https://i1.28hse.com/2018/12/755723_2018122460_tmb3.jpg,https://www.28hse.com/en/buy-property-734343.html,Kashing Property(Corp)
14272,sell,5200000,0,3,711,592,High level,NO.2 WU SAU STREET,12/21/2018,22.374948,113.967971,"Estate,Home Ownership,Apartment 3 bedroom",Tuen Mun,  Yuet Wu Villa,顏小姐,https://i1.28hse.com/2018/12/738263_2018125428_tmb3.jpg,https://www.28hse.com/en/buy-property-738263.html,By Real Estate Agency
14276,sell,6500000,0,2,484,367,High level,NO.17 NAM HONG STREET,12/29/2018,22.277773,114.226142,"Luxurious Full furnished Ready to Move in,Pets OK",Shaukeiwan,   Plaza,Franco,https://i1.28hse.com/2018/12/742565_2018121991_tmb3.jpg,https://www.28hse.com/en/buy-property-742565.html,By Owner
14277,sell,6800000,0,2,469,389,High level,必嘉街121號,12/29/2018,22.30367375,114.1905534,"Estate,Apartment 2 bedroom",Whampo,  a Garden,鍾生 PETER,https://i1.28hse.com/2018/12/742556_2018125392_tmb3.jpg,https://www.28hse.com/en/buy-property-742556.html,Sunrise Property
14281,sell,6100000,0,2,789,595,High level,NOS.66 SIU LEK YUEN ROAD,12/16/2018,22.3806051,114.2168337,Best Buy,ShaTin,  Kwong Lam Court,曾生 MATTHEW TSANG,https://i1.28hse.com/2018/12/756639_2018120573_tmb3.jpg,https://www.28hse.com/en/buy-property-735295.html,Castello Property Agency
14282,sell,5900000,0,3,711,554,High level,NO.78 SIU LEK YUEN ROAD,12/16/2018,22.38065471,114.2167586,Best Buy,ShaTin,  Hong Lam Court,曾生 MATTHEW TSANG,https://i1.28hse.com/2018/12/756413_2018125166_tmb3.jpg,https://www.28hse.com/en/buy-property-735065.html,Castello Property Agency
14286,sell,7700000,0,3,916,694,Low level,NO.8 SHEK KOK ROAD,12/23/2018,22.29757399,114.2750459,"Estate,Apartment 3 bedroom",Tseung Kwan O,  The Beaumount,何兆浜 Mr. Ho,https://i1.28hse.com/2018/12/739564_2018124191_tmb3.jpg,https://www.28hse.com/en/buy-property-739564.html,Midland Realty
14287,sell,8600000,0,2,662,484,High level,NO.9 SHAM SHING ROAD,12/21/2018,22.334701,114.149544,"Estate,Apartment 2 bedroom",Lai Chi Kok,  The Pacifica,吳昊 Daniel,https://i1.28hse.com/2018/11/738281_2018113268_tmb3.jpg,https://www.28hse.com/en/buy-property-738281.html,Hong Kong Property
14305,sell,3900000,0,2,353,216,High level,141 Reclamation Street,12/29/2018,22.310119,114.169299,"Stand-alone Building,Apartment 2 bedroom",Yau Ma Tei,  Hang Wan House,廖生 Mike Liu,https://i1.28hse.com/2018/12/763586_2018122753_tmb3.jpg,https://www.28hse.com/en/buy-property-742487.html,Kwong Shun Property
14315,sell,7200000,0,3,682,566,High level,2-12 YI HONG STREET,12/29/2018,22.362908,114.114362,"Estate,Apartment 3 bedroom",Tsuen Wan,  Riviera Gardens,范先生 KANE,https://i1.28hse.com/2018/12/763542_2018125042_tmb3.jpg,https://www.28hse.com/en/buy-property-742439.html,Japsignal Property Agency
14318,sell,7400000,0,3,715,592,High level,2-12 YI HONG STREET,12/29/2018,22.362908,114.114362,"Estate,Apartment 3 bedroom",Tsuen Wan,  Riviera Gardens,范先生 KANE,https://i1.28hse.com/2018/12/763535_2018122040_tmb3.jpg,https://www.28hse.com/en/buy-property-742432.html,Japsignal Property Agency
14319,sell,6900000,0,1,427,311,High level,"NO.1 NEW PRAYA, KENNEDY TOWN",11/29/2018,22.28390936,114.1292583,Have your own private outdoor area,Kennedy Town,  Wah Po Building,佳景物業 Best Fortune Prop Agcy Ltd,https://i1.28hse.com/2018/11/746531_2018113011_tmb3.jpg,https://www.28hse.com/en/buy-property-724700.html,Best Fortune
14320,sell,6600000,0,2,564,344,Low level,NO.3 SANDS STREET,12/8/2018,22.282478,114.130438,Easy Life Here,Kennedy Town,  Axeford Villa,佳景物業 Best Fortune Prop Agcy Ltd,https://i1.28hse.com/2018/12/751852_2018120976_tmb3.jpg,https://www.28hse.com/en/buy-property-730337.html,Best Fortune
14322,sell,9800000,0,2,761,604,High level,NO.83 CHUNG HAU STREET,11/30/2018,22.316144,114.178688,"Estate,Apartment 2 bedroom",Ho Man Tin,  Dragon View,滙俊物業有限公司,https://i1.28hse.com/2018/11/747311_2018110963_tmb3.jpg,https://www.28hse.com/en/buy-property-725542.html,Smart Home
14326,sell,4100000,0,3,713,592,Low level,1 LUEN CHIT STREET,12/29/2018,22.501344,114.140431,"Home Ownership,Apartment 3 bedroom",Fan Ling,  Wing Fok Centre,萬基物業 Man Kei Property Consultant,https://i1.28hse.com/2018/12/763522_2018122314_tmb3.jpg,https://www.28hse.com/en/buy-property-742419.html,Man Kei Property
14332,sell,5900000,0,2,491,363,High level,NO.18 ON SHING STREET,12/29/2018,22.424581,114.232456,"Estate,Apartment 2 bedroom",Ma On Shan,  Sunshine City,陳先生 Ronald Chan,https://i1.28hse.com/2018/12/763514_2018120934_tmb3.jpg,https://www.28hse.com/en/buy-property-742410.html,Century 21 Goodwin Property
14346,sell,4600000,0,1,362,262,High level,NO.3 ON CHEE ROAD,1/9/2019,22.453063,114.167667,Jade Plaza,Tai Po,  Jade Plaza,聶小姐,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-749045.html,Richland Property
14351,sell,14500000,0,4,1372,1039,High level,NO.1 MEI TIN ROAD,12/16/2018,22.3799086,114.1737278,"Estate,Apartment 4 bedroom",Tai Wai,  Festival City,鍾先生 Kelvin Chung,https://i1.28hse.com/2018/12/735296_2018121071_tmb3.jpg,https://www.28hse.com/en/buy-property-735296.html,Festival Home Property
14361,sell,5700000,0,3,820,589,High level,NO.1 TSING YUNG STREET,12/26/2018,22.318031,114.285245,"Estate,Apartment 3 bedroom",Tuen Mun Sham Tseng,   Seaview Garden,黃海波 先生 Lucas Wong,https://i1.28hse.com/2018/12/761897_2018120066_tmb3.jpg,https://www.28hse.com/en/buy-property-740748.html,Century21 Sky On
14386,sell,7800000,0,2,590,430,Mid level,1 TONG TAK STREET,12/29/2018,22.3094444,114.2625,2room Close to tko MTR,Tseung Kwan O,   Plaza,何小姐 MS HO,https://i1.28hse.com/2018/12/473160_2018122788_tmb3.jpg,https://www.28hse.com/en/buy-property-443461.html,世紀21耀天
14389,sell,5600000,0,2,404,316,Low level,"NOS.46-47 PRAYA, KENNEDY TOWN",12/21/2018,22.283887,114.130341,"Stand-alone Building,Apartment 2 bedroom",Kennedy Town,  Nan Hai Mansion,吳先生 Johnny Ng,https://i1.28hse.com/2018/12/759809_2018125776_tmb3.jpg,https://www.28hse.com/en/buy-property-738577.html,Kin Kee Property
14395,sell,3800000,0,open style,259,212,High level,NOS.32/36 TAI PO ROAD,12/29/2018,22.327529,114.167589,"Stand-alone Building,Apartment 7 bedroom",Sham Shui Po,  Shing To Building,黃小姐 JENNY WONG,https://i1.28hse.com/2018/10/706751_2018100372_tmb3.jpg,https://www.28hse.com/en/buy-property-683598.html,FU WING PROPERTY AGENCY
14407,sell,5400000,0,2,729,521,High level,33 NING TAI ROAD,12/18/2018,22.407751,114.221543,"Home Ownership,Apartment 2 bedroom",Ma On Shan,  KAM TAI COURT,卓潔心 Joyce Cheuk,https://i1.28hse.com/2018/12/757975_2018120838_tmb3.jpg,https://www.28hse.com/en/buy-property-736692.html,Midland Property
14409,sell,6800000,0,2,516,363,Mid level,WAN HANG ROAD,9/25/2018,22.32246767,114.256804,"Estate,Apartment 2 bedroom",Tseung Kwan O,  Metro City,伍彩玲 VIKKI,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-679790.html,Hong Kong Properties
14410,sell,8500000,0,3,959,728,Mid level,NO. 1 LOHAS PARK ROAD,12/28/2018,22.2963019,114.2716941,"Estate,Apartment 3 bedroom",Tseung Kwan O,  Lohas ParkLE PRIME O,謝宗衡 James,https://i1.28hse.com/2018/12/665591_2018124564_tmb3.jpg,https://www.28hse.com/en/buy-property-640951.html,Hong Kong Property
14412,sell,12500000,0,3,1160,867,High level,No.873 Lai Chi Kok Road,12/19/2018,22.3347993,114.1465615,"Estate,Apartment 3 bedroom",Lai Chi Kok,  One West Kowloon,饒婉妮 Bethany Yiu,https://i1.28hse.com/2018/12/737426_2018123219_tmb3.jpg,https://www.28hse.com/en/buy-property-737426.html,Hong Kong Property
14420,sell,9400000,0,2,611,470,Low level,NO.9 METROPOLIS DRIVE,12/29/2018,22.30275,114.183631,"Estate,Apartment 2 bedroom",Hung Hom,  The metropolis Residence,譚先生 Mr. Tam,https://i1.28hse.com/2018/07/742170_2018073918_tmb3.jpg,https://www.28hse.com/en/buy-property-742170.html,Fruitful Surveyors
